Employee_ID,First Name,Last Name,Gender,State,City,Education Level,Birthdate,Hiredate,Termdate,Department,Job Title,Salary,Performance Rating
00-74175195,Alyssa,Baker,Male,Maharashtra,Pune,Bachelor,10/05/1977,28/07/2015,,Marketing,Marketing Coordinator,73325,Good
00-37828082,Brian,Parker,Female,Maharashtra,Nagpur,High School,17/10/1987,28/04/2020,,IT,IT Support Specialist,52417,Good
00-60794986,Karen,Hood,Male,Maharashtra,Mumbai,Bachelor,06/11/1972,19/09/2023,,HR,Recruiter,74285,Good
00-52035910,Aaron,Norton,Male,Maharashtra,Nagpur,High School,23/05/1983,10/03/2017,,Customer Service,Help Desk Technician,62802,Satisfactory
00-50833796,Ashley,Shaw,Female,Gujarat,Ahmedabad,High School,04/09/1973,29/12/2017,,IT,IT Support Specialist,61422,Good
00-15045722,Tyler,Little,Female,Maharashtra,Pune,High School,31/03/1976,06/07/2021,,Operations,Inventory Specialist,56700,Good
00-17200210,John,Edwards,Male,Maharashtra,Nagpur,High School,20/04/1994,08/05/2017,,Marketing,SEO Specialist,62087,Satisfactory
00-12483380,Kimberly,Moyer,Male,Uttar Pradesh,Varanasi,Bachelor,21/05/1977,05/09/2022,,Customer Service,Support Specialist,68966,Satisfactory
00-59234268,Richard,Bautista,Female,Maharashtra,Nagpur,Bachelor,07/10/1980,04/06/2020,,IT,Software Developer,82544,Satisfactory
00-66404731,Kaitlyn,Hampton,Male,Maharashtra,Nagpur,Bachelor,06/03/1971,16/02/2017,,Sales,Sales Consultant,77771,Good
00-67673347,Caitlin,Ramsey,Male,Uttar Pradesh,Varanasi,Bachelor,02/12/1998,26/03/2023,,IT,System Administrator,79994,Good
00-15370027,Kenneth,White,Female,Maharashtra,Nagpur,Master,27/06/1970,26/08/2017,,Operations,Operations Analyst,69753,Excellent
00-78230475,Donald,Conrad,Female,Maharashtra,Mumbai,Bachelor,22/10/1984,11/11/2022,,Operations,Logistics Coordinator,58961,Good
00-64162221,Duane,Jones,Female,Maharashtra,Mumbai,Master,12/04/1986,13/03/2023,,Operations,Operations Analyst,77792,Excellent
00-19525938,Andre,Vaughn,Female,Maharashtra,Pune,Master,21/08/1965,18/01/2017,,Sales,Sales Specialist,79055,Satisfactory
00-52286809,Justin,Carr,Male,Andhra Pradesh,Vijayawada,Bachelor,18/04/1989,25/07/2020,,Customer Service,Customer Service Manager,100600,Good
00-38033490,Jay,Kaufman,Female,Andhra Pradesh,Vijayawada,Bachelor,05/12/1994,19/04/2016,,HR,Recruiter,67407,Satisfactory
00-86602473,Jessica,Pace,Male,Maharashtra,Nagpur,High School,24/03/1993,23/12/2022,,Customer Service,Support Specialist,57151,Excellent
00-82703520,Nichole,Barton,Female,Maharashtra,Nagpur,Bachelor,03/07/1983,29/09/2022,,Operations,Logistics Coordinator,60222,Good
00-20386681,Michelle,Davis,Male,Maharashtra,Nagpur,Bachelor,07/05/1980,02/12/2017,,Customer Service,Help Desk Technician,74269,Satisfactory
00-67344434,Christina,Hernandez,Female,Maharashtra,Pune,High School,07/01/1977,23/10/2015,,Operations,Inventory Specialist,60444,Good
00-52277787,Richard,Lynch,Male,Maharashtra,Mumbai,PhD,30/10/1980,27/08/2023,,Sales,Sales Consultant,72283,Satisfactory
00-47862236,Joshua,Vazquez,Male,Maharashtra,Pune,Bachelor,07/08/1986,07/02/2020,,Operations,Logistics Coordinator,68681,Satisfactory
00-29182726,Denise,Palmer,Male,Maharashtra,Mumbai,Bachelor,12/09/1997,19/03/2023,,IT,System Administrator,101153,Excellent
00-39055218,Daniel,Dunn,Male,Maharashtra,Pune,Bachelor,27/07/1979,23/01/2016,,Finance,Accounts Payable Specialist,59731,Excellent
00-89252562,Jeffrey,Reynolds,Female,Maharashtra,Mumbai,Bachelor,26/10/2001,09/06/2017,,Finance,Accountant,66154,Needs Improvement
00-27550618,Andrew,Watts,Female,Maharashtra,Mumbai,Bachelor,24/02/2001,06/03/2016,,Marketing,SEO Specialist,61266,Excellent
00-88614521,Jasmin,Brown,Female,Maharashtra,Mumbai,Bachelor,12/10/2000,16/05/2022,,Operations,Operations Analyst,79378,Good
00-97364536,Sharon,Adkins,Male,West Bengal,Kolkata,Bachelor,11/10/1976,28/07/2016,,Marketing,Marketing Coordinator,84748,Good
00-92667094,Matthew,Stephens,Male,Maharashtra,Pune,Bachelor,15/12/1980,15/03/2017,,Customer Service,Customer Service Manager,103789,Satisfactory
00-43752783,Monique,Smith,Male,Maharashtra,Mumbai,High School,06/02/1976,03/09/2015,,Customer Service,Customer Service Representative,60919,Good
00-34488359,Brandon,Pacheco,Male,Maharashtra,Pune,High School,09/02/1999,15/04/2022,,IT,IT Support Specialist,62869,Satisfactory
00-31924339,John,Moreno,Male,Gujarat,Ahmedabad,PhD,24/02/1981,02/04/2017,,Sales,Sales Specialist,87896,Good
00-89400305,Andrea,Smith,Male,Maharashtra,Pune,Bachelor,11/07/1998,17/05/2024,,Operations,Inventory Specialist,66660,Good
00-76801198,Angela,Martin,Female,Andhra Pradesh,Visakhapatnam,Bachelor,24/01/1982,12/06/2018,,Operations,Inventory Specialist,53526,Good
00-55769312,Megan,Gilbert,Female,Maharashtra,Nagpur,Bachelor,19/07/1983,14/09/2019,,Operations,Logistics Coordinator,57292,Needs Improvement
00-77647844,Kimberly,Saunders,Male,Maharashtra,Mumbai,Bachelor,24/08/2001,25/01/2022,,Operations,Logistics Coordinator,69067,Satisfactory
00-78906283,Brian,Sanders,Female,Uttar Pradesh,Lucknow,High School,01/03/1979,28/09/2023,,IT,IT Support Specialist,56979,Good
00-27282930,Ryan,Carson,Female,Maharashtra,Nagpur,Bachelor,09/03/1998,21/10/2017,,IT,IT Support Specialist,57894,Good
00-83287740,Ryan,Sanchez,Female,Uttar Pradesh,Varanasi,Bachelor,11/10/1996,30/03/2021,,Customer Service,Help Desk Technician,54249,Good
00-98216545,Gregory,Peters,Male,Uttar Pradesh,Varanasi,High School,23/10/2002,11/12/2020,,Marketing,Content Creator,54337,Good
00-62067464,Jamie,Wiggins,Female,Maharashtra,Nagpur,PhD,18/09/1979,24/08/2020,,Sales,Sales Consultant,96718,Good
00-20339458,Patricia,Nunez,Male,Gujarat,Ahmedabad,Bachelor,10/05/1994,08/12/2024,,Finance,Financial Analyst,86244,Satisfactory
00-44281600,Susan,Lewis,Male,Maharashtra,Mumbai,Bachelor,24/09/1989,06/07/2020,,Operations,Inventory Specialist,64427,Excellent
00-51063557,Rick,Burgess,Male,Maharashtra,Pune,High School,30/09/1976,16/07/2019,,Customer Service,Help Desk Technician,59836,Satisfactory
00-82005146,Matthew,Wilson,Male,Maharashtra,Pune,Bachelor,31/05/1993,02/09/2024,,Operations,Logistics Coordinator,66537,Good
00-13288524,Tabitha,Gentry,Male,Tamil Nadu,Madurai,Bachelor,13/07/1999,19/10/2022,,Operations,Logistics Coordinator,61612,Satisfactory
00-67496370,Margaret,Powell,Female,Maharashtra,Nagpur,Bachelor,25/06/2004,04/06/2022,,Operations,Logistics Coordinator,62428,Good
00-86150979,Spencer,Wright,Male,Tamil Nadu,Madurai,High School,18/02/1994,03/08/2023,,Operations,Inventory Specialist,59606,Good
00-82689185,Kevin,Waters,Male,Uttar Pradesh,Kanpur,Bachelor,02/11/1994,01/01/2017,,Operations,Operations Analyst,84588,Good
00-93335181,Teresa,Lee,Female,Uttar Pradesh,Lucknow,High School,02/11/1965,15/09/2023,,IT,IT Support Specialist,61744,Good
00-37022137,William,Moore,Female,Maharashtra,Pune,Bachelor,22/04/1998,16/12/2019,,Sales,Sales Specialist,56266,Satisfactory
00-82880662,Jeremiah,Lynch,Male,Maharashtra,Mumbai,Bachelor,04/02/1975,08/02/2016,,Sales,Sales Specialist,93238,Satisfactory
00-21230536,Emily,Sweeney,Male,Maharashtra,Nagpur,High School,18/12/1990,11/10/2018,,IT,IT Support Specialist,56505,Good
00-23281710,Tara,Bailey,Female,Maharashtra,Nagpur,Bachelor,04/05/1996,14/03/2019,,Finance,Accountant,63525,Good
00-70346785,Steven,Greene,Male,Delhi,Delhi,Bachelor,25/12/1990,29/11/2022,,Sales,Sales Representative,74891,Satisfactory
00-54364861,Bryan,Woods,Female,Maharashtra,Pune,Master,18/11/1973,02/10/2020,,Operations,Operations Analyst,79676,Satisfactory
00-53281687,Sharon,Doyle,Female,Andhra Pradesh,Vijayawada,High School,27/08/1995,29/09/2018,,Customer Service,Help Desk Technician,74280,Good
00-57253373,Andrew,Cisneros,Male,Maharashtra,Pune,Bachelor,17/05/1999,06/07/2016,,Sales,Sales Representative,80413,Excellent
00-73117267,Trevor,Davis,Male,Andhra Pradesh,Visakhapatnam,Bachelor,24/08/1992,17/01/2019,,Sales,Sales Specialist,91896,Excellent
00-17020005,Roberto,Soto,Female,Uttar Pradesh,Lucknow,Bachelor,09/05/1998,24/05/2018,,Marketing,Content Creator,59643,Good
00-79930055,Margaret,Jackson,Female,Maharashtra,Nagpur,Bachelor,23/02/1996,04/09/2023,,Operations,Operations Analyst,83594,Excellent
00-81263504,Rachel,Medina,Male,Maharashtra,Pune,Bachelor,18/10/1970,09/02/2023,,Sales,Sales Consultant,86683,Good
00-17716155,Melissa,Li,Male,Tamil Nadu,Madurai,Bachelor,12/01/1983,07/04/2018,,Operations,Inventory Specialist,73163,Good
00-57365466,Kayla,Howell,Male,Andhra Pradesh,Visakhapatnam,High School,16/12/1976,01/07/2017,,Customer Service,Support Specialist,59500,Satisfactory
00-33504891,Catherine,Huber,Male,Maharashtra,Mumbai,Bachelor,12/05/1997,15/02/2023,,Operations,Logistics Coordinator,63348,Satisfactory
00-19222246,Steven,Gordon,Female,Andhra Pradesh,Visakhapatnam,Bachelor,27/03/1976,12/02/2022,,Marketing,Content Creator,57488,Good
00-73392298,Michael,Watkins,Male,Maharashtra,Nagpur,Bachelor,19/09/1970,13/08/2024,,Operations,Logistics Coordinator,61799,Good
00-37073928,Melissa,Day,Female,Maharashtra,Pune,Bachelor,20/10/1968,30/07/2017,,Operations,Logistics Coordinator,60962,Good
00-67149990,Heather,Bell,Female,Uttar Pradesh,Varanasi,Bachelor,01/01/1964,13/07/2015,,Sales,Sales Specialist,75622,Good
00-52718471,Gregory,Lowe,Male,Andhra Pradesh,Visakhapatnam,Master,23/09/2000,06/10/2023,,Operations,Operations Analyst,79985,Satisfactory
00-18525908,Lynn,Hernandez,Female,Maharashtra,Mumbai,Bachelor,15/12/1981,01/06/2019,,IT,Software Developer,74606,Satisfactory
00-36036342,Nicholas,Dominguez,Female,Maharashtra,Mumbai,High School,30/12/1980,16/11/2015,,Operations,Inventory Specialist,63583,Good
00-45940979,Reginald,Cruz,Male,West Bengal,Siliguri,Bachelor,26/11/1981,08/03/2017,,Customer Service,Help Desk Technician,64778,Good
00-96300355,Cheryl,Gomez,Male,Maharashtra,Mumbai,Master,25/04/1997,19/11/2019,,Finance,Financial Analyst,84956,Good
00-54665585,Clinton,Morris,Female,West Bengal,Siliguri,High School,21/05/1997,21/03/2022,,IT,IT Support Specialist,57209,Good
00-81762744,Kyle,Hunter,Male,West Bengal,Durgapur,Bachelor,24/10/1995,08/08/2017,,Customer Service,Support Specialist,68623,Good
00-47309443,Patricia,Martin,Female,West Bengal,Durgapur,High School,04/06/1960,07/05/2022,,Customer Service,Customer Service Representative,58034,Good
00-99653875,Jeffrey,Nelson,Female,Maharashtra,Pune,High School,16/11/1962,17/06/2020,,Customer Service,Support Specialist,60501,Satisfactory
00-68150952,Courtney,Smith,Female,Maharashtra,Mumbai,High School,19/03/2002,22/06/2021,,Operations,Inventory Specialist,54158,Good
00-90044318,Joanna,Tanner,Female,Maharashtra,Nagpur,Bachelor,21/11/1999,13/08/2019,,Operations,Inventory Specialist,59919,Satisfactory
00-28109926,Michelle,Johnson,Female,Maharashtra,Mumbai,Bachelor,29/12/1988,15/04/2023,,Marketing,Marketing Coordinator,73405,Good
00-84522873,Courtney,Thomas,Male,Maharashtra,Pune,Bachelor,01/12/1979,28/08/2017,,Customer Service,Help Desk Technician,79081,Satisfactory
00-62242988,Robert,Garza,Male,Maharashtra,Nagpur,Bachelor,31/12/1968,29/04/2021,,Operations,Logistics Coordinator,76925,Satisfactory
00-50107493,Bryan,Kim,Male,Maharashtra,Nagpur,Bachelor,18/08/1983,29/08/2018,,Customer Service,Support Specialist,72233,Good
00-37466847,Randy,Smith,Female,Maharashtra,Nagpur,Master,07/04/1996,02/01/2018,,Sales,Sales Specialist,86063,Good
00-76054312,Angela,Larson,Male,Maharashtra,Nagpur,Bachelor,25/09/2002,30/04/2017,,Sales,Sales Specialist,92452,Good
00-86911711,Gina,Jimenez,Female,Maharashtra,Nagpur,Bachelor,12/04/1998,06/08/2018,,Sales,Sales Representative,59014,Good
00-39899953,Michael,Williamson,Female,Maharashtra,Pune,High School,25/07/1980,09/08/2020,,Operations,Inventory Specialist,62965,Satisfactory
00-55202165,Justin,Hill,Male,Maharashtra,Nagpur,Master,25/03/1980,16/07/2020,,Sales,Sales Consultant,93986,Excellent
00-83619337,James,Franklin,Female,Maharashtra,Pune,High School,08/10/1971,15/07/2015,,Marketing,Content Creator,65074,Excellent
00-10146265,Melanie,Rodriguez,Male,Maharashtra,Mumbai,Bachelor,15/08/1983,29/06/2017,,Customer Service,Support Specialist,66097,Excellent
00-46274334,John,Combs,Male,Maharashtra,Nagpur,Bachelor,30/11/1986,21/07/2017,,Customer Service,Customer Service Representative,62194,Satisfactory
00-41308738,Sherry,Cooper,Male,Maharashtra,Nagpur,Bachelor,21/07/1972,03/06/2024,,IT,Software Developer,110450,Excellent
00-90592995,Jessica,Herrera,Male,West Bengal,Siliguri,Bachelor,23/10/1995,26/07/2024,,Sales,Sales Representative,71703,Satisfactory
00-79871671,Daniel,James,Female,Maharashtra,Nagpur,High School,08/06/1997,29/10/2017,,Operations,Inventory Specialist,59789,Satisfactory
00-35663744,Breanna,Johnson,Male,Maharashtra,Mumbai,Bachelor,19/12/1979,23/04/2023,,Operations,Inventory Specialist,65128,Satisfactory
00-40515430,Leslie,Sparks,Female,Maharashtra,Pune,Bachelor,26/06/1967,05/03/2016,,Marketing,SEO Specialist,61098,Good
00-99253164,Elizabeth,Robertson,Male,Maharashtra,Nagpur,Bachelor,01/10/1984,03/06/2019,,Sales,Sales Representative,76465,Good
00-68624474,Nancy,Murphy,Male,Uttar Pradesh,Lucknow,Bachelor,29/07/2000,08/03/2019,,Operations,Logistics Coordinator,62984,Good
00-25257708,David,Clay,Female,Maharashtra,Mumbai,High School,29/08/1992,13/01/2022,,Marketing,Content Creator,58963,Excellent
00-67090949,Frank,Taylor,Male,Maharashtra,Nagpur,Bachelor,23/08/1987,28/06/2022,,IT,Software Developer,114970,Good
00-31336177,Benjamin,Ross,Male,Maharashtra,Nagpur,Master,09/03/1973,03/08/2017,,IT,Software Developer,103156,Good
00-27332399,Carolyn,Brown,Female,Andhra Pradesh,Visakhapatnam,Bachelor,03/10/1991,23/11/2023,,Customer Service,Customer Service Representative,55431,Satisfactory
00-96085615,Amy,Nelson,Female,Maharashtra,Mumbai,Bachelor,10/04/1970,19/11/2020,,Operations,Logistics Coordinator,63555,Good
00-79028573,Johnny,Meyer,Female,Maharashtra,Nagpur,Bachelor,07/02/1977,27/10/2023,,Operations,Logistics Coordinator,61166,Satisfactory
00-86578131,Jeffrey,Hawkins,Male,Maharashtra,Pune,Bachelor,11/01/1984,29/07/2019,,Sales,Sales Specialist,64686,Satisfactory
00-39498788,Ashley,Lee,Female,Andhra Pradesh,Visakhapatnam,High School,13/03/1988,16/09/2017,,Marketing,SEO Specialist,60402,Good
00-96278515,Linda,Rivera,Female,Maharashtra,Mumbai,Bachelor,29/06/1975,29/04/2018,,Marketing,Content Creator,61703,Excellent
00-93578798,Elizabeth,Fernandez,Male,Maharashtra,Nagpur,Bachelor,28/12/1980,03/04/2022,,Finance,Accountant,73487,Good
00-66370103,Christine,Doyle,Female,Maharashtra,Nagpur,PhD,25/05/1996,12/04/2023,,Sales,Sales Consultant,102811,Satisfactory
00-38157130,Martha,Paul,Male,Maharashtra,Mumbai,Bachelor,14/06/2000,11/02/2016,,Operations,Operations Analyst,63437,Good
00-10333912,Angela,Perry,Female,Maharashtra,Nagpur,Bachelor,06/05/2002,03/12/2018,,Finance,Financial Analyst,65356,Satisfactory
00-89236172,Joel,Hernandez,Female,West Bengal,Siliguri,Bachelor,24/09/1965,23/06/2017,,Sales,Sales Representative,75623,Satisfactory
00-21603359,Kristina,Herman,Female,Maharashtra,Nagpur,Bachelor,15/07/1996,19/01/2018,,Finance,Accountant,65543,Good
00-22123631,Aaron,Williams,Female,Maharashtra,Pune,Master,22/10/2004,14/05/2019,,Operations,Operations Analyst,71985,Good
00-49580948,Jennifer,Wolf,Female,Maharashtra,Mumbai,PhD,21/07/1976,06/06/2023,,Sales,Sales Consultant,79289,Good
00-58561828,Cristian,Oneal,Female,Maharashtra,Mumbai,Bachelor,26/02/1991,30/10/2023,,Marketing,Marketing Coordinator,67678,Needs Improvement
00-65609016,Candace,Newman,Female,Maharashtra,Mumbai,High School,07/12/1998,07/01/2021,,Customer Service,Customer Service Representative,56010,Excellent
00-13141174,Rhonda,Clements,Female,Uttar Pradesh,Varanasi,Bachelor,21/02/1980,30/05/2024,,Operations,Logistics Coordinator,56281,Good
00-27920423,Kelly,Grant,Male,Maharashtra,Mumbai,Bachelor,01/06/1971,25/10/2019,,Sales,Sales Representative,74875,Excellent
00-97746635,Annette,Petersen,Male,Maharashtra,Pune,Bachelor,09/08/2002,30/07/2019,,Operations,Inventory Specialist,65723,Good
00-77456072,Elizabeth,Merritt,Male,Maharashtra,Nagpur,Bachelor,25/08/1963,24/04/2024,,Operations,Logistics Coordinator,71759,Satisfactory
00-32986505,Ryan,Hudson,Female,Maharashtra,Nagpur,High School,11/03/1977,15/07/2017,,Customer Service,Help Desk Technician,64294,Good
00-86934791,Kathleen,Sloan,Female,Maharashtra,Nagpur,Bachelor,29/12/1979,20/12/2016,,IT,Software Developer,92625,Excellent
00-67500657,Andrew,Wilson,Female,Maharashtra,Mumbai,Bachelor,30/10/1982,03/07/2018,,Operations,Inventory Specialist,62974,Good
00-82766521,Fernando,Humphrey,Male,Andhra Pradesh,Visakhapatnam,Bachelor,30/10/1989,09/11/2021,,Customer Service,Support Specialist,64053,Good
00-84113583,Austin,Rodriguez,Male,Maharashtra,Pune,Bachelor,14/02/1972,19/10/2017,,Customer Service,Help Desk Technician,78121,Good
00-87970429,James,Watson,Female,Maharashtra,Mumbai,PhD,09/12/1988,25/09/2018,,Sales,Sales Consultant,88441,Excellent
00-94170608,David,Hall,Female,Maharashtra,Pune,Master,10/08/1984,23/12/2023,,Sales,Sales Specialist,86451,Good
00-52139024,Kenneth,Herring,Male,Maharashtra,Mumbai,Bachelor,22/12/1982,08/04/2018,,Operations,Logistics Coordinator,69306,Satisfactory
00-20387636,David,Larson,Female,Uttar Pradesh,Varanasi,PhD,21/07/1971,17/01/2024,,Sales,Sales Specialist,77680,Satisfactory
00-93794171,Phillip,Hill,Male,Maharashtra,Nagpur,Master,03/02/1984,14/05/2022,,Operations,Operations Analyst,76807,Good
00-38203297,Stephanie,Hansen,Male,Maharashtra,Pune,Bachelor,09/10/1973,27/12/2019,,IT,Software Developer,99003,Good
00-88273836,Richard,Rangel,Male,Maharashtra,Mumbai,High School,31/12/1981,05/03/2016,,Customer Service,Support Specialist,64209,Good
00-17795115,Kevin,Johnson,Male,Maharashtra,Mumbai,Bachelor,10/08/1982,25/02/2020,,Operations,Operations Analyst,79597,Satisfactory
00-78441345,Kristin,Martinez,Male,Maharashtra,Mumbai,Bachelor,21/11/1992,05/05/2024,,Finance,Accountant,76485,Excellent
00-62426325,Renee,Carr,Female,Uttar Pradesh,Lucknow,Bachelor,06/09/1988,19/06/2017,,Marketing,SEO Specialist,72434,Satisfactory
00-77850813,Monica,Taylor,Male,Maharashtra,Nagpur,Master,07/05/1974,29/12/2017,,Sales,Sales Consultant,67416,Needs Improvement
00-65166830,Ronald,Thompson,Male,Maharashtra,Mumbai,Bachelor,17/02/2001,29/11/2017,,Marketing,Marketing Coordinator,68265,Good
00-30878184,Henry,Lynch,Male,Maharashtra,Nagpur,High School,17/01/1972,08/05/2024,,IT,IT Support Specialist,63708,Good
00-63498338,Joe,Frederick,Male,Maharashtra,Nagpur,Master,27/10/1985,08/09/2016,,Sales,Sales Specialist,58746,Satisfactory
00-63572753,Donna,Gonzales,Male,Maharashtra,Pune,High School,17/01/1997,12/01/2022,,Customer Service,Customer Service Representative,59963,Good
00-94771464,Jonathan,Parker,Female,Maharashtra,Mumbai,High School,21/01/2003,16/12/2023,,Customer Service,Customer Service Representative,59690,Good
00-94830279,Paul,Weaver,Female,Maharashtra,Mumbai,High School,28/07/1987,23/09/2023,,Customer Service,Help Desk Technician,76370,Excellent
00-83441529,Kristen,Watson,Male,West Bengal,Siliguri,PhD,29/10/1993,28/03/2023,,Sales,Sales Specialist,66718,Satisfactory
00-30761643,Carolyn,Nguyen,Male,Delhi,New Delhi,Bachelor,01/09/2001,07/02/2024,,Operations,Operations Analyst,76904,Good
00-82480309,Melanie,Meyers,Male,Uttar Pradesh,Kanpur,Bachelor,07/03/1989,26/07/2020,,Sales,Sales Consultant,75430,Good
00-98001633,Jeffrey,Smith,Male,Gujarat,Vadodara,Bachelor,05/03/1996,19/11/2023,,Sales,Sales Representative,74080,Good
00-27960358,Christopher,Taylor,Male,Maharashtra,Mumbai,Bachelor,29/06/1972,10/05/2023,,Operations,Logistics Coordinator,70656,Needs Improvement
00-75559230,Jessica,Robinson,Male,Maharashtra,Mumbai,Bachelor,07/03/1989,06/03/2015,,Sales,Sales Representative,63633,Excellent
00-89992496,Jacqueline,Atkins,Female,Maharashtra,Nagpur,Master,18/02/1973,20/08/2015,,IT,System Administrator,79177,Good
00-71026330,Brian,Figueroa,Female,Maharashtra,Nagpur,High School,16/05/1965,02/06/2020,,Customer Service,Help Desk Technician,69142,Good
00-29694380,David,Lopez,Male,Maharashtra,Pune,Bachelor,17/01/1962,05/02/2020,,Operations,Logistics Coordinator,69485,Good
00-84259884,Sarah,Jones,Male,Maharashtra,Nagpur,Master,24/06/1985,06/10/2021,,Operations,Operations Analyst,79325,Good
00-46896581,Kimberly,Young,Female,Maharashtra,Pune,Bachelor,30/04/1982,30/10/2023,,IT,Software Developer,86894,Good
